1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136
0.174447228,0.028368092,0.075507694,0.022487913,0.043296479,0.021935861,0.114326146,0.012746555,0.260058023,0,0,0,0,0,0.260058023,0.02075593,0.135584865,0.164841292,0.020285146,0,0,0,0.000535354,0.000129141,0,0.005285857,0.260058023,0.023972514,0.260058023,0.028833225,0,0,0.063158776,0.028237787,0.140898496,0.04742844,0.260058023,0.096281313,0.097788104,0.020133556,0,0.031436384,0.260058023,0.036769669,0.149049101,0.030059225,0,0,0.00444599,0.003532888,0.004116424,0.001101987,0.024370673,0.192017434,0.260058023,0.000191784,0.260058023,0,0,0,0,0,0.260058023,0.01563555,0.186427248,0,0,0,0,0,0.118586968,0.047767262,0.0012852,0.000296775,0.001598371,0,0,0,0,0.017936155,0,0,0,0,0,0,0,0,0,0,0,0,0.004145987,0.09039165,0,0,0.157913205,0,0,0,0,0.026793864,0.222739766,0.016377198,0.02208847,0.038305917,0.172559991,0.011134544,0.033364329,0,0,0.000712527,0.002624827,0.005590221,0.006286932,0.002180781,0.040139152,0.008603981,0.021967894,0.000315178,0.023903339,0,0,0,0,0,0.001950902,0.032577598,0.094409399,0.001964988,0.012367429,0.004856155,0,0,0.003132624,0.003019098
0.174447228,0.028368092,0.075507694,0.022487913,0.043296479,0.021935861,0.114326146,0.012746555,0.260058023,0,0,0,0,0,0.260058023,0.02075593,0.135584865,0.164841292,0.020285146,0,0,0,0.000535354,0.000129141,0,0.005285857,0.260058023,0.023972514,0.260058023,0.028833225,0,0,0.063158776,0.028237787,0.140898496,0.04742844,0.260058023,0.096281313,0.097788104,0.020133556,0,0.031436384,0.260058023,0.036769669,0.149049101,0.030059225,0,0,0.00444599,0.003532888,0.004116424,0.001101987,0.024370673,0.192017434,0.260058023,0.000191784,0.260058023,0,0,0,0,0,0.260058023,0.01563555,0.186427248,0,0,0,0,0,0.118586968,0.047767262,0.0012852,0.000296775,0.001598371,0,0,0,0,0.017936155,0,0,0,0,0,0,0,0,0,0,0,0,0.004145987,0.09039165,0,0,0.157913205,0,0,0,0,0.026793864,0.222739766,0.016377198,0.02208847,0.038305917,0.172559991,0.011134544,0.033364329,0,0,0.000712527,0.002624827,0.005590221,0.006286932,0.002180781,0.040139152,0.008603981,0.021967894,0.000315178,0.023903339,0,0,0,0,0,0.001950902,0.032577598,0.094409399,0.001964988,0.012367429,4.86E-03,0,0,0.003132624,0.003019098
0.056428911,0.019189302,0.248283414,0.042892934,0.210643109,0.016170715,0.027328353,0.005462991,0.248283414,0.176273852,0.248283414,0.03594037,0,0,0,0,0.00068772,0.0003668,0.108500476,0.014648838,0.248283414,0.05520406,0.004543219,0.001862115,0,0,0,0,0,0.053642796,0.248283414,0.026515972,0.097920112,0,0,0,0,0,0.161470754,0.05316983,0.248283414,0.096567514,0,0,0,0,0.019548927,0.019625545,0.00255052,0.053183399,0.248283414,0.007191102,0.154887954,0.003294473,0.016198094,0.000980164,0,0,0.075735292,0.025758806,0.219498519,0.175209662,0.248283414,0,0.248283414,0.018437586,0.026125933,0.041984374,0.051298078,0.0324928,0.248283414,0.040869447,0.016778008,0.002083,0.007810636,0.00268177,0.048201063,0.029023376,0.008063464,0.001154671,0.046306289,0.005140877,0.056746264,0.011896862,0.027631774,0,0.001525275,0.005407891,0.040283228,0,0,0,0,0.003764683,0.116947101,0.013815557,0.166737159,0.029735224,0.001369114,0.000322349,0.005147619,0.021997209,0.169478027,0.00678847,0.120739234,0,0,0,0,0,0.020324758,0.015896441,0,0,0,0.013201534,0.002496262,0.001360556,0.005928378,0.007319323,0,0.005126397,0.091405651,0.00465951,0.000476446,0.000225628,0.008398185,0.000164522,0.034130859,0.044352735,0.005474245,6.28E-05,0.006727158,0.028959176,0.02969712,0.017182985
0.056150912,0.019094765,0.249302377,0.041225885,0.232897136,0.016091049,0.027193719,0.005436078,0.249302377,0.181609719,0.249302377,0.033576065,0.051064193,0,0,0,0.000684332,0.000364993,0.098434604,0.017030831,0.249302377,0.043598578,0.004520836,0.001623866,0,0,0,0,0,0.06471204,0.249302377,0.024774731,0.10839502,0,0,0,0,0,0.14547741,0.052912821,0.249302377,0.089339229,0,0,0,0,0.025449329,0.019870182,0.002537955,0.054860366,0.249302377,0.007155675,0.141813652,0.004051711,0.013509908,0.001279119,0,0,0.071666988,0.026011537,0.217085072,0.162247856,0.249302377,0,0.249302377,0.017887315,0.025997223,0.040987573,0.051045356,0.032332724,0.249302377,0.039374514,0.024793741,0.002072738,0.007772156,0.002552854,0.045540276,0.030693776,0.010834971,0.001148982,0.04607816,0.005115551,0.050104799,0.011932848,0.036618598,0,0.001517761,0.004480289,0.035224516,0,0,0,0,0.003746136,0.116370957,0.014648454,0.176514878,0.028470833,0.003598168,0.000320761,0.002104554,0.023397692,0.153853159,0.006396345,0.124157858,0,0,0,0,0,0.029010359,0.015445136,0,0,0,0.01267638,0.002483964,0.001353853,0.005899171,0.007780677,0,0.004306345,0.082670332,0.005430558,0.000474099,0.000224517,0.008356811,0.000163712,0.025864321,0.044929026,0.008390082,6.25E-05,0.006694017,0.027003123,0.023063346,0.017328097
0.05706055,0.010453506,0.034787365,0.017682172,0.049094102,0.021602719,0.04870473,0.055811554,0.056999273,0.007981853,0.148879875,0.144608164,0,0,0.012056181,0.059056327,0.020420736,0,0.003759575,0.016930674,0.029276129,0.024431564,0.20583279,0.082722547,0.23893603,0.175347147,0.099340173,0.032761335,0.23893603,0.008558325,0.018257678,0.010922326,0.102364384,0.046614847,0.23893603,0.096667406,0.23893603,0.037340592,0.034090406,0.026893433,0.031581104,0.003516925,0.131869532,0.014115529,0.23893603,0.104874961,0.177096721,0.015894182,0.208370547,0.010891207,0.008394575,0.005671086,0.031242677,0.000410041,0.007867314,0.040505558,0,0,0.003170645,0.103813734,0.207500455,0.004237732,0.017518692,0.051039501,0.01625307,0,0.096680952,0.044503593,0,0,0.033301674,0.187782742,0.003423701,0,0,0.072794396,0,0,0.015990633,0.187905554,0,0,0.008117709,0.074701341,0.007507787,0.001502626,0.001855762,0.049850653,0.138524702,0.008526457,0.011886733,0.009013504,0.23893603,0.048789812,0.103716907,0.004369837,0.23893603,0.011304782,0,0.000393122,0.013799305,0.014781542,0.156487443,0.080609097,0.039208552,0.012290393,0.098878487,0.009419736,0.017411724,0.007415169,0.070121284,0.006770845,0.01545595,0.00401189,0.051556763,0.038685327,0.015571656,0.003313481,0.019355489,0.028960206,0,0,0.000983486,0.060194934,0,0,0,0.155724523,0,0,0,0.203756361,0,0,0.008019185,0.022645627
0.170058201,0.008931049,0.05646123,0.056898089,0.101831052,0.029458472,0.126545946,0.051533373,0.051009162,0.017518639,0.066330453,0.050591949,0,0,0.264952906,0.088510001,0.153836962,0.193545252,0.175847301,0.046789891,0.039081683,0.010432416,0.027198351,0.00912548,0.092984446,0.033384254,0.085664447,0.039402133,0.264952906,0.077932803,0.115555733,0.018991523,0.244646542,0.024763281,0.115971687,0.037591367,0.045949366,0.008863866,0.142413419,0.107881757,0.125763819,0.102542089,0.264952906,0.027935779,0.099114426,0.00196502,0.001133204,0.011362433,0.022326303,0.00230569,0.002111614,0.013883185,0.264952906,0.07342396,0.104852075,0.008199962,0.237371153,0.003100162,0.008630813,0.051458447,0.007273132,0,0.020899377,0.06435082,0,0.004194949,0.085932336,0.144700089,0.017078029,0.011766877,0.029322337,0.02325638,0,0,0,0.163317875,0,0,0,0.081770573,0.004702937,0,0.013479197,0.039815629,0.0178972,0.002834944,0.086865165,0.043223725,0.05363747,0.009891762,0.057995143,0.002299728,0.004979345,0.011918053,0.264952906,0.029337105,0.04818245,0.006184603,0.020066405,0.055143881,0.046694219,0.010576223,0.020460319,0,0,0,0.002588263,0.013786235,0.011557613,0.003169988,0.100507427,0.012958832,0.02865518,0,0.054021262,0.015768148,0.025698366,0.009932016,0.104214116,0.027721024,0,0,0,0.104455039,0.007579918,0.006602067,0.020895874,0.061924644,0,0,0,0.006798983,0,0,0,0.264952906
0.086213522,0,0.051940754,0.096838432,0.143100372,0,0.155459836,0.039475335,0.00494543,0,0.009533945,0.096074246,0,0,0,0.111430049,0.176667152,0.009387041,0.284913757,0.056219155,0,0,0,0.030699734,0,0,0.036017553,0.069310174,0.284913757,0.092597178,0.284913757,0.032822214,0.182314286,0,0.078603543,0.04495447,0,0,0.097059241,0.14181412,0.284913757,0.070167615,0.284913757,0.039376594,0,0,0,0.019976635,0,0,0.004882222,0.019855316,0.284913757,0.058090265,0.143594687,0.007636388,0.004197337,0,0.007848238,0.071040666,0,0,0.070719146,0.071126328,0,0,0,0.147589476,0,0,0.053286547,0.051338969,0,0,0,0.119662055,0,0,0,0.097367033,0,0,0,0.053667212,0.004928114,0.001080232,0,0.05592093,0.014594742,0.004693458,0.063097451,0.003732505,0,0.003049643,0.265735889,0.037701323,0,0.015962629,0.013685998,0.056192833,0.101545529,0,0,0,0,0.001600573,0,0.004962484,0.047083477,0.00532919,0.072361216,0.011219759,0.020312138,0,0,0.015782786,0.040796231,0.034736286,0.025106383,0.022952794,0,0,0,0.076926999,0.044464985,0.017615385,0,0.088505661,0,0,0,0,0,0,0,0.284913757
0.020077576,0.009676041,0.266706846,0.040855783,0.003591968,0.006013355,0.112285123,0.085547497,0.021403883,0.000640057,0.001542682,0.106163107,0.120160004,0.004387075,0,0.102295235,0.103427402,0,0.019886743,0.031708212,0.296751055,0.015448301,0.046366157,0.045741554,0.296751055,0.048962007,0.108824623,0.096074632,0.296751055,0.008706471,0.028878081,0.035192563,0.057219771,0.00601395,0.296751055,0.119160922,0.113143194,0.016383945,0.161628764,0.078903908,0.005500206,0,0,0.064218146,0.057324804,0.026956343,0.296751055,0.03181151,0.038828719,0.027326531,0.219518344,0.026817161,0.004791391,0.001048567,0.002807268,0.002907827,0.014047581,0.001425418,0.028031825,0.064355259,0.016381826,0.001396575,0.040308283,0.080005948,0.002794866,0,0,0.190934352,0,0,0.011161285,0.067028003,0.006399709,0.001306747,0.007082963,0.146073881,0,0,0.011249752,0.129027776,0.004982808,0.003143372,0,0.026820536,0,0,0.00494246,0.057553155,0.012188787,0.004774239,0.057816155,0.056038821,0,0.007200706,0.07597784,0.069277705,0.02277843,0.002126794,0.038344256,0.019136963,0.032126452,0,0.022800236,0.069945417,0.127612294,0.016632022,0.025677007,0.031435268,0.063614605,0.003935439,0.007878207,0.05549158,0.001260203,0.000242193,0.010480514,0.010468932,0.00277378,0.004613541,0.044748948,0.01719897,0,0,0,0.122959659,0.022262684,0.001474288,0.001400529,0.098653483,0,0,0,0.001705556,0,0,0,0.296751055
0.122903734,0,0.145778309,0.127702879,0.129390534,0,0.138431634,0.060346458,0.102410684,0,0,0.004348779,0,1.40E-02,0.258656121,0.078787916,0.258656121,0.123181227,0.258656121,0.073356886,0,0.001641113,0.007631706,0.010353452,0,0,0,0.103929085,0.216113354,0.007834718,0.258656121,0.085694654,0,0,0.058649298,0.053220251,0.047781068,0,0,0.167078565,0.258656121,0,0.258656121,0.090995931,0,0,0,0.080957139,0.002137302,0,0,0.051777833,0.258656121,0.070943387,0.258656121,0.004214923,0.201021795,0.063528581,0.068214567,0.003355967,0,0,0,0.070689006,0.010767213,0.032417975,0.002900265,0.083423427,0,0,0.054862329,0.045879582,0,0,0,0.141101622,0.001631082,0,0,0.050475805,0.020143335,0.006305329,0.005469409,0.048258745,0.007903838,0,0,0.00824723,0,0,0,0.04051897,0.01039884,0,0.005472942,0.074508464,0,0,0,0.071513195,0,0,0,0.00086503,0.131501394,0,0.024669374,0.037886327,0,0,0.006545639,0.044453555,0.028778714,0,0.028804842,0.016393884,0.180798335,0.006640885,0.006483072,0.00292021,0,0,0.041790472,0.107763586,0,0,0,0.034084279,0,0,0,0.141461497,0,0,0,0.123225458
0.009575954,0,0.032760616,0.166349658,0.033205156,0,0.010752892,0.06867001,0.035453199,0,0.028452513,0.120663798,0,8.95E-05,0.001421329,0.233293118,0.004688496,0,0,0.217920802,0.031688847,0.004721942,0.054480321,0.072871898,0.06965245,0.002357203,0.016388314,0.037881124,0.04336069,0.000709208,0.000642446,0.10585903,0.136243892,0.005660598,0.15887862,0.049042757,0.127445501,0.008579949,0.084303563,0.033379943,0,0.000338202,0.188823898,0.02881462,0.002631571,0.001896544,0.067865839,0.129456849,0.012849641,0.005295337,0.02967496,0.233293118,0,0,0,0.065151334,0,0,0,0.112678823,0.008698082,0.007393299,0,0.233293118,0.011736828,0,0.015136613,0.168408352,0.005681558,0.003366841,0,0.233293118,0,0,0,0.233293118,0,0.00030699,0.002054585,0.233293118,0.003550014,0.000159401,0.002056836,0.153899073,0,0,0,0.105428323,0.003175535,0.00102137,0.015587952,0.04349917,0.017128218,0.001352241,0.000557807,0.003151969,0.044147712,0.011604124,0.157290823,0.048205734,0.233293118,0.01432119,0.009682434,0.037186557,0.007209773,0,0.012032773,0.062181912,0.207178348,0.006524045,0.01065641,0.010684269,0,0,0,0.156783935,0,0,0,0.109836135,0,0,0,0.233293118,0,0,0,0.233293118,0,0,0,0.233293118,0,0,0,0.01785951
